Property_ID,County,Address,Zip_Code,Crime_Rate,Bedrooms,Bathrooms,Walkability_Score,Floor,New_Construction,Renovated,Washer_Dryer,Trash_Service,Average_Rent
c2cef377-c91a-441b-b320-7831cabf649e,Alameda,"45408 Christopher Motorway, Wattston, MI 90374",93317,4.3,3,2,83,1,False,False,False,NOT_INCLUDED,$3330
1334210b-fe70-4bf3-a842-cd0cb603d7fa,Marin,"1670 Laurie Crest, Sheltonton, NE 86970",15638,4.8,2,1,99,2,True,True,False,NOT_INCLUDED,$2104
ced579a7-889f-4074-9d77-84f649a5d241,Alameda,"4112 Brown Mountain, Adambury, HI 27205",09063,2.4,1,3,94,4,True,False,False,INCLUDED,$3369
7214f56a-9021-46ed-82b0-3a2998df5971,Contra Costa,"358 Stevens Spur Apt. 003, Banksmouth, RI 73658",86778,2.7,3,3,85,3,True,False,True,INCLUDED,$3863
2e9a0be0-400f-42b6-930c-fd463d129048,Contra Costa,"06128 Wallace Inlet Apt. 868, Smithborough, CA 32952",57567,4.9,2,3,70,2,False,True,True,INCLUDED,$2684
40a411c3-8772-4ff6-b467-8f775446a8c5,Sonoma,"67327 Jaclyn Row, Nicholasbury, VA 32931",08924,4.8,3,3,73,2,False,False,True,INCLUDED,$2218
cc557d63-575e-4305-8e67-154c7dfec71b,Contra Costa,"3689 Lawrence Pike Apt. 860, Johnnyfort, VT 05657",23554,4.8,1,1,99,3,True,True,True,NOT_INCLUDED,$3823
ae62108c-b0ec-448f-9767-8d4d46cff7a0,Santa Clara,"915 Laura Mountain, South Jared, MD 64416",79765,3.2,2,3,64,2,True,False,False,NOT_INCLUDED,$3584
ba1a772d-bf97-4b9a-bd69-338d88010ce6,Alameda,"9430 Grimes Glens Apt. 221, East John, PW 15187",44637,2.8,4,2,80,3,False,True,False,NOT_INCLUDED,$3472
589140f4-fe7b-41b5-94b8-7d61af057d1a,Solano,"3383 Gonzales Manor Apt. 021, Davidville, IN 62581",57720,2.6,3,1,75,4,True,True,True,NOT_INCLUDED,$3132
876a6311-63f9-4493-a1e7-ddd5c1cd3f1a,Solano,"45092 Tyler Dam, Courtneyland, MI 43525",16798,3.6,1,1,79,1,False,True,True,NOT_INCLUDED,$2277
54b20aab-d97d-40e9-ac5b-437b572034ef,Marin,"918 Larry Radial Suite 794, New Desiree, MP 39381",12681,4.1,1,2,74,3,True,True,False,NOT_INCLUDED,$2864
f617819e-8169-40aa-8892-11ae0c11ac5d,Contra Costa,"742 Gomez Radial Apt. 844, Cruzview, WY 44020",50453,2.8,2,1,64,4,True,True,False,INCLUDED,$2375
f0657a83-89a7-4b65-b116-3c313568cfab,Sonoma,"706 Martinez Extensions Suite 015, North Yesenia, VA 32857",31245,2.9,1,2,75,1,False,False,True,INCLUDED,$2094
48316151-8803-414f-bca4-cc6932405e37,Napa,"320 Michelle Fall Suite 392, Daviston, MP 45777",54109,2.3,4,3,78,4,True,False,False,INCLUDED,$2267
730783e6-89d8-439b-87b0-c5f3d61215b7,Alameda,"340 Lucero Roads Apt. 819, Fernandezmouth, VI 37701",41879,3.8,2,3,89,4,True,True,False,INCLUDED,$2308
23c9e302-1e8b-4582-9b6f-63d32c5afb84,Napa,"01099 Keith Orchard Apt. 706, Lake Deniseland, RI 86139",34219,2.6,1,1,63,3,True,False,True,NOT_INCLUDED,$2287
d3989711-f8af-4f79-ada5-a6225789eeac,San Francisco,"67319 Rodriguez Forge Suite 010, North Sharonview, IN 66742",28792,3.7,2,2,75,3,True,True,False,INCLUDED,$2779
47c0a7d2-f9d8-47db-9a9c-3207e3c2f232,Napa,"Unit 8121 Box 1038, DPO AA 63651",78365,3.0,2,1,83,1,True,True,True,INCLUDED,$2406
54a479dc-971d-406f-ac4e-75e95531454f,Alameda,"0187 Henry Forest Apt. 623, Glassland, NE 68120",94799,4.4,4,2,85,3,True,True,False,NOT_INCLUDED,$2164
19cdad22-398d-4b62-aeb1-e9b87ac9bb5b,Sonoma,"5613 Moody Grove, South Brandonton, WV 04391",12296,4.5,4,1,63,4,True,True,False,INCLUDED,$2506
c9da9093-fb3a-4ecd-b17f-9d8384980239,Napa,"45443 Lewis Tunnel Suite 591, East Meganland, VI 79514",10845,3.5,2,2,61,3,False,True,True,INCLUDED,$2024
2b171e4a-e477-4dca-9744-f248e362d3ec,San Francisco,"9166 Travis Valleys Apt. 874, Nathanielmouth, IN 23170",33244,4.3,4,2,60,3,True,False,False,INCLUDED,$3744
bf3640bb-48e8-4c7d-bae5-1edef4ab19b2,San Francisco,"Unit 2465 Box 4417, DPO AA 88526",04047,3.6,4,3,77,4,False,False,True,INCLUDED,$3467
5d329365-4518-4f80-b879-1c542d06c163,Sonoma,"87536 Fuentes Flat, Martinton, NH 96422",66034,4.6,1,1,61,3,False,True,False,NOT_INCLUDED,$3475
1226f0f2-4446-4ee9-8802-1f444c53727e,Sonoma,"219 Martin Gateway Suite 943, West Juliahaven, GA 38042",03909,2.3,1,3,82,4,True,False,False,INCLUDED,$3056
297964c0-491e-4ab5-b7dc-ee9fefe15bdf,Napa,"0355 Patel Road Suite 876, Keithfort, ND 70281",59836,3.4,3,3,94,3,False,True,True,INCLUDED,$2424
d1d0da21-54c0-449a-913f-d561bdb504f4,San Mateo,"102 Adams Park Suite 912, Patelborough, SD 99921",96694,4.9,2,3,80,2,False,False,False,INCLUDED,$3043
bfbe6802-553e-41d7-b468-54923a641dcd,Marin,"788 Baker Mountain, North David, VT 77654",77996,3.8,1,1,99,3,True,False,True,INCLUDED,$2015
29bcf1dd-f6a3-44db-8d23-c862e85f2731,San Francisco,"PSC 1042, Box 7322, APO AA 62303",08663,3.6,3,3,61,2,False,False,True,INCLUDED,$3785
aa9992a3-d385-4db3-ae9f-fb352fb1da91,San Francisco,"59041 Gonzalez Turnpike Suite 689, North Ashleeton, GA 09548",62457,2.9,2,1,86,1,True,True,False,INCLUDED,$3627
a63c242d-e612-48c5-8b2f-9e5fb068c8e9,Solano,"USNS Carlson, FPO AA 17139",12508,2.8,1,1,84,1,True,False,False,NOT_INCLUDED,$3317
880d09ad-c2d2-4636-aaf8-c857ee6a31c8,Contra Costa,"468 Victoria Mission, Leebury, SC 43557",16508,4.8,3,1,66,4,False,False,False,INCLUDED,$2450
270cabdb-b61f-4ec8-8ce9-57d32a01fb16,San Mateo,"25172 Robinson Highway, Mariahside, SD 25203",13846,3.4,2,1,80,1,True,True,False,INCLUDED,$3327
20ce31c2-4604-4e23-a42c-33dc2beac3c7,Solano,"48278 Matthew Hollow, Mercadoview, MD 67919",61999,4.7,2,2,76,1,True,False,True,INCLUDED,$3662
9c5741ac-34d5-47b5-b2e5-976b7971e5cb,Alameda,"823 Wood Courts, East Laura, ID 64275",96162,3.0,2,3,60,4,True,False,True,INCLUDED,$3651
400c1f54-9532-480b-9280-3c6c5229140a,Marin,"29285 Rachel Throughway Suite 747, West Denise, MD 73654",27211,3.5,3,1,61,2,False,True,True,INCLUDED,$3049
ef6565b9-2456-4e37-8a73-63b6033dfc30,Solano,"30439 Nathan Motorway Apt. 613, South Robert, HI 70472",52441,4.4,4,3,93,1,False,True,False,NOT_INCLUDED,$2660
ecacb974-1398-4ffd-b591-3e63419bbcc8,San Francisco,"026 Kaitlyn Isle, Lake Dylanville, AS 25314",70846,5.0,1,3,89,2,True,False,False,NOT_INCLUDED,$2366
47773fa7-f3a7-4717-92a4-1da63ed4f386,San Mateo,"155 Bowman Street Apt. 365, Briannamouth, UT 29270",25638,2.5,1,2,70,2,True,False,True,NOT_INCLUDED,$2711
86f7c1e6-59d0-4d75-9644-7781ab04500a,San Francisco,"94486 Christopher Mill Suite 796, South Tammie, GA 63142",43036,2.8,1,3,69,4,True,False,False,INCLUDED,$3163
7dac04fa-8e54-4bea-858b-0f0d33b499e6,Santa Clara,"8470 Pennington Square, Warrenville, PA 60693",86178,2.6,2,3,61,1,True,True,True,INCLUDED,$3122
b3df3f36-eda3-493d-bd75-8839025467ec,Marin,"33636 Richardson Ford, Port Alexanderstad, IN 56553",80227,3.2,1,3,77,1,True,True,True,INCLUDED,$3113
6b0d791a-af2f-42fc-9382-33bfefe7236e,Marin,"7631 Barnes Lane, Port Karenhaven, ID 10571",71529,4.9,1,2,97,2,False,True,False,INCLUDED,$2592
4fcb1acf-ac26-4498-92ea-e02ecb94a987,San Mateo,"476 Ray Wells, South Jonathanland, KY 05413",97310,3.4,2,1,90,3,True,True,True,NOT_INCLUDED,$2032
55426eea-4b74-4392-b281-8d343a2f7689,Solano,"455 White Brooks, Fergusonland, MT 72032",15885,2.5,2,3,80,3,True,False,False,NOT_INCLUDED,$2630
41010418-1d1e-470e-9fa2-aedfb2b4e305,San Francisco,"433 Simmons Ville, Jasonshire, MD 38283",93937,4.0,3,3,96,2,False,False,True,NOT_INCLUDED,$2774
949483d5-dc04-42a6-ba65-4cc53d83a57e,Santa Clara,"451 Rodney Mission, Mercadoland, HI 14454",42389,2.1,3,3,96,4,False,False,False,INCLUDED,$2244
b478cd4b-73b4-4e7b-ac2d-4a0e3c34a0c5,San Mateo,"17908 Jacqueline Points, Jenniferport, RI 15447",91832,3.8,4,1,88,3,True,True,False,INCLUDED,$2223
566df1a8-f08b-4955-a8af-55ffd6fcf73b,Marin,"5384 Debra Key Suite 238, New Kelsey, MH 98829",36353,2.4,3,3,64,4,True,True,True,NOT_INCLUDED,$3506
dd9595ac-7779-4a96-9ef8-231cb6a119ad,Alameda,"02078 Long Key, Haneyland, MS 60245",85808,4.7,3,3,98,4,False,True,False,NOT_INCLUDED,$3683
c4b34b68-f605-4fc7-811e-ff73c1d11926,Santa Clara,"Unit 3328 Box 8341, DPO AA 41116",66754,4.4,1,3,70,2,True,False,True,INCLUDED,$3674
da5f09bd-efc3-4416-a061-7cd9687ba240,Solano,"1613 Cole Rapids, Kelseyfort, OH 26392",65158,3.2,4,3,92,2,False,True,True,INCLUDED,$3734
eccfe5da-eed2-4cc3-89a4-d7a23d3298b8,San Francisco,"4752 Dudley Flat, Port Donnaview, VT 01008",12478,2.3,4,3,82,2,True,False,True,INCLUDED,$2107
cae5c60a-f33b-4e10-9bf2-aaf914b314cd,Sonoma,"9561 Price Field, Smithmouth, GU 77417",05410,3.1,2,3,70,1,False,False,True,INCLUDED,$3644
e5ad7818-f82d-4400-8289-450abe804dd6,Alameda,"21691 Ritter Island, South Timothy, MS 25868",60818,3.3,2,3,81,3,False,True,True,INCLUDED,$3484
46f61a1b-4281-430b-be82-165eb0d9d537,Napa,"65746 Samuel Loaf Suite 108, Garciaton, KY 53939",07152,4.9,4,2,84,2,False,False,True,INCLUDED,$3832
ce9b3f34-94e1-42bc-a4b1-162396ae19b0,Napa,"4394 Cristian Dale, East Justinstad, FL 46859",68592,4.4,1,2,85,1,False,True,True,NOT_INCLUDED,$2607
5e033dd5-da30-4a1a-ac5a-1db0baa3153b,Contra Costa,"486 Sims Neck, Thomasshire, CT 46938",84396,3.8,3,2,78,3,True,True,False,NOT_INCLUDED,$2190
4563cd29-c92f-4e17-9a25-8625342880e5,Sonoma,"16712 Lawrence Heights, New Charles, PA 75823",97246,2.3,3,2,96,4,True,False,True,NOT_INCLUDED,$2411
def550b4-9596-4bce-a016-2f916fd9a30f,San Mateo,"94079 Walker Junction, Millertown, NE 64527",93756,2.9,2,1,62,2,True,True,False,INCLUDED,$2014
df870962-83fd-4b9d-a01d-63f0437ec191,Solano,"457 Forbes Cliffs Apt. 971, Nathanville, AS 53053",74408,2.0,4,1,62,4,True,False,False,NOT_INCLUDED,$3259
a0336163-758d-49bd-a00e-3bb0b4814214,Marin,"519 Dalton Shore Suite 630, New Lisabury, NC 56919",84815,4.6,3,3,84,3,True,True,True,INCLUDED,$3270
614faa37-256c-4a88-9e9d-8721fdf58e0e,Solano,"1451 Bennett Via Suite 837, Harryview, PA 63034",27917,5.0,2,2,60,4,False,False,True,NOT_INCLUDED,$2101
b8042960-6f5a-47a3-9fc8-6a7ddddcaaf9,Marin,"514 Mary Fields, North Zacharyshire, NE 74052",85665,2.7,1,2,92,4,False,False,True,INCLUDED,$2748
40403e9e-be0f-4980-baee-6c52659fe346,Alameda,"PSC 3249, Box 0607, APO AE 62762",64021,3.0,3,3,78,2,False,False,True,NOT_INCLUDED,$2000
c6e50c2d-fc30-408e-953e-307bce27852a,Solano,"38544 Matthew Track Suite 858, Amyport, PW 11184",74740,2.9,1,3,65,1,False,True,False,NOT_INCLUDED,$3234
86b886a3-483c-4e3b-8d4b-f4e3aab24fb7,Alameda,"1226 Reed Views, Claireport, OH 04418",69227,3.3,4,1,60,3,True,True,False,NOT_INCLUDED,$3113
bfd5cfaf-fde2-4628-96e5-84a47f098ece,Contra Costa,"3978 Kathryn Knolls Suite 638, Boydside, GA 68322",54334,4.6,4,1,97,1,False,True,True,NOT_INCLUDED,$3151
ca125273-32a3-402e-ad59-be70bea50536,Alameda,"PSC 8891, Box 7326, APO AE 40498",34361,4.7,1,2,82,4,False,False,True,INCLUDED,$2347
c3bd1f15-21dc-4ed9-8665-586210d9e214,Alameda,"265 Mcdonald Pike, West Richardstad, MS 02379",47827,3.9,4,1,95,1,False,True,True,INCLUDED,$3835
7a8f0a04-6db4-49a8-9956-90603f8de5d9,San Francisco,"41431 Paula Lodge, New Elaine, MH 26666",25892,3.0,3,2,61,4,False,True,False,NOT_INCLUDED,$2783
890b5f05-11ce-4888-9bce-0bd8d5efa0c8,Sonoma,"628 Howard Brook, Lake Carolville, WA 91069",72353,3.2,4,1,99,4,False,False,False,NOT_INCLUDED,$2512
23d6b33d-4372-490a-bd2f-b2d6ade5b6d7,Sonoma,"USS Garcia, FPO AE 39517",61375,2.5,4,1,95,4,True,False,True,NOT_INCLUDED,$2440
68cbbc2c-1cfc-4b7a-bb11-54221e530fe4,Santa Clara,"01555 Mendez Throughway Suite 082, Port Jeffrey, IA 92298",57898,3.9,1,3,75,4,True,False,False,INCLUDED,$3449
58b4fde3-83db-48ed-aa1b-3e5a8be9d954,Marin,"740 Mary Land Suite 716, Ambertown, FL 76482",14370,3.0,1,2,60,1,True,True,False,INCLUDED,$2700
298b564d-d1a5-4035-8068-a862784ab75d,Contra Costa,"59717 Jacob Crossroad, West Jamesborough, TX 03231",61450,3.0,2,2,96,3,False,False,True,NOT_INCLUDED,$3080
141539ed-fbd7-4eee-a2aa-f0bf21b23437,Alameda,"2530 Branch Parks, West Sarah, SC 35797",17606,2.6,3,3,60,2,True,False,False,INCLUDED,$2491
d1a25383-adbb-4309-b12b-19e20e483958,San Mateo,"248 Angela Crest, North Katelyn, ID 90359",78646,3.2,1,2,96,3,True,True,True,NOT_INCLUDED,$2990
ee6ca4b3-bd01-4eda-b9ef-67eac9b1f383,San Francisco,"544 Jenkins Flats Apt. 377, South Gregory, PA 10044",17787,2.7,3,2,70,1,True,True,True,NOT_INCLUDED,$3749
2c93d3ea-5239-4eb3-a47b-e26808891ce6,San Mateo,"PSC 6130, Box 2255, APO AE 63168",60574,2.1,1,2,72,4,False,False,True,NOT_INCLUDED,$3623
78b83fe7-00d7-4632-a830-bb204b1d2f2b,Alameda,"Unit 6193 Box 5622, DPO AP 81278",07618,4.7,4,3,74,2,False,False,False,NOT_INCLUDED,$3526
c0c71e8f-0b54-485d-86f5-cc285f4dcb1b,Solano,"44435 Sarah Trail Apt. 570, Dannyberg, ID 19901",66889,2.4,3,3,72,1,True,True,True,NOT_INCLUDED,$3592
756bf62b-c635-4dea-bf7b-fc97cd11ec87,Marin,"91342 Webster Valley, Lorraineside, MH 60430",51168,2.5,3,1,68,2,True,True,False,INCLUDED,$2487
ed7e05eb-1a6b-4d44-8d8b-87427233493d,Contra Costa,"USCGC Ellison, FPO AE 35333",88354,3.2,2,1,97,1,True,True,True,INCLUDED,$2962
aa8ae263-4f26-491e-ad53-f24981b8a7f9,Alameda,"614 Natalie Lakes, Zamorafort, NJ 24854",08136,4.5,3,3,83,1,False,False,True,NOT_INCLUDED,$2317
54312fb2-6cbf-46a0-986e-401a0846e609,Solano,"17423 Mann Well Apt. 341, Masontown, AK 00518",93525,2.2,4,2,60,1,False,False,True,NOT_INCLUDED,$2903
0c3e44ff-1426-4d6c-8d2e-b49304be35ef,Sonoma,"50471 Troy Cove, Sotoville, WV 80147",46997,2.8,2,2,97,4,False,False,True,INCLUDED,$2199
d54d840c-6332-4f25-8622-d60851e6f913,Solano,"PSC 7646, Box 7222, APO AE 08170",59754,2.6,1,1,91,3,True,False,False,NOT_INCLUDED,$2560
b505cc0d-f27c-4d7e-a996-0bbd9599ceab,Marin,"236 Sheri Parks, Diazville, ND 33722",97913,2.4,3,1,73,2,True,False,False,NOT_INCLUDED,$2151
d1dffffe-77ed-4c84-ac1e-5cdf5c8c11a0,Solano,"24271 Joseph Gardens Suite 783, East George, LA 40637",77057,4.9,3,1,78,2,False,False,False,NOT_INCLUDED,$2277
f41a13e7-1684-4409-bcdc-665d8d996bc4,Napa,"89706 Jackson Inlet Suite 953, Garciaberg, CO 09304",40803,4.5,2,1,94,1,False,True,True,NOT_INCLUDED,$3688
777a00e4-bdca-436d-8719-a6e6bbc1116e,Alameda,"02820 Gary Port Suite 000, Port Nancyfurt, ME 80915",96450,2.2,1,2,88,2,True,False,True,INCLUDED,$3416
b5cfe4c2-00fb-44ae-9e89-33c205ccca20,San Francisco,"05909 Lewis Branch, North Amber, NV 58804",39972,3.9,3,1,73,1,False,True,True,INCLUDED,$3312
08d1a5d1-79d8-4bdb-84d6-f0ecea661415,Contra Costa,"21394 Price Coves Suite 477, East Tanner, MP 31654",78079,2.7,3,2,89,3,True,False,True,NOT_INCLUDED,$3681
52da73b1-e9b9-4a15-a53d-3a97d59de2e7,Marin,"59353 Owen Harbor, South Maryberg, OR 14210",24441,3.7,4,1,84,4,False,True,False,INCLUDED,$3045
3005252d-4b1b-4ca5-b885-20f955f9eff7,Sonoma,"203 Mary Meadows Apt. 486, East Christinamouth, IA 45682",24429,3.9,3,2,61,4,False,False,True,NOT_INCLUDED,$3337
8cb0c704-4355-40db-b112-0dbbc70fdb38,San Francisco,"560 Jennifer Crescent Suite 008, North Elizabethchester, DE 20904",96915,4.2,2,2,93,3,False,True,False,INCLUDED,$2643
a826a8fa-3d7a-45f6-8084-131b984f86f8,Contra Costa,"Unit 2345 Box 6741, DPO AA 59660",67732,4.5,1,3,60,2,False,False,True,NOT_INCLUDED,$2532
eeec2526-412b-4a4c-9526-03fb110085a1,Sonoma,"537 Collins Groves Suite 675, South Cherylfurt, GU 09864",79764,4.4,4,3,99,3,True,False,False,INCLUDED,$3692
57c1c7d1-4e68-482b-86c4-35fd5970213a,Santa Clara,"80334 Wendy Estates, Lake Melissa, HI 30346",19329,3.6,1,3,86,2,False,True,False,NOT_INCLUDED,$3485
979f9ba7-d412-42a4-b231-3eb2194c2c37,Contra Costa,"64428 Katherine Parkways Suite 571, Lake Thomas, NM 24302",77885,2.5,1,3,82,2,False,True,False,NOT_INCLUDED,$3933
f6385e3c-38b6-4246-b829-9a84ad02cc2b,San Francisco,"76453 Kenneth Crossing, Castilloland, NC 72846",90002,3.4,1,2,85,2,False,False,False,INCLUDED,$2552
4ced1b04-ef54-429e-92ab-98f1e4bb7301,Sonoma,"518 Jennifer Valleys, New Daniel, SC 85638",52677,4.1,4,2,92,2,False,True,False,INCLUDED,$3782
d110a145-abc5-47ce-b9c6-c3656aded18c,Santa Clara,"4785 Madden Terrace Suite 967, Jonathanmouth, MA 77399",56971,2.7,4,1,71,2,False,True,True,NOT_INCLUDED,$2583
e3cd7846-acb1-4a28-90f8-e594d9054c24,Santa Clara,"025 Mathews Drives Suite 209, Allenton, FM 31900",09631,3.7,2,3,98,3,False,True,True,NOT_INCLUDED,$3194
98d3c6ac-6870-4e24-ac5b-8e39f95fd4b0,Contra Costa,"2011 Kevin Lodge, Harringtonstad, GA 13486",03791,4.3,1,3,90,2,True,True,True,NOT_INCLUDED,$2092
58683644-046a-4686-abcd-10094a8bf1c9,Contra Costa,"18641 Clark Ways Suite 961, South Jasonburgh, SC 10099",98543,4.6,1,3,94,1,True,True,False,NOT_INCLUDED,$2197
9bda536b-f74c-481e-acbc-10282dbc579a,Napa,"135 Johnston Meadows, West Ericstad, HI 55883",61017,3.2,2,1,68,1,False,True,True,INCLUDED,$2632
0a110029-ebac-4dc4-a823-997d38af8da4,Santa Clara,"Unit 7656 Box 6299, DPO AP 83817",20146,3.7,2,3,97,4,False,True,False,INCLUDED,$3978
2bce14a5-6cb5-40e4-996d-d70253eea577,Alameda,"60189 Micheal Gardens, North Debra, CA 73350",50203,3.6,2,1,69,3,True,False,True,INCLUDED,$2867
9e9e0199-79af-448a-a43c-b9d672052e46,Contra Costa,"035 Wood Views Apt. 256, East Davidmouth, TX 09014",98392,4.4,3,1,97,4,True,True,True,NOT_INCLUDED,$2794
4f22ff08-0001-4ff0-bba0-79b88e74b6f0,Sonoma,"6705 Cory Point Apt. 445, Roweshire, AS 73296",74017,2.1,1,3,88,4,True,False,False,NOT_INCLUDED,$3954
6628eda3-f4a2-48e9-b4d6-67fed76a6bc9,Solano,"38855 Tammy Plains, Danielhaven, VA 60626",77776,3.8,1,3,93,4,False,True,False,INCLUDED,$2070
ca928fb1-b106-4be1-ada8-80179c2423cf,Marin,"USCGC Robinson, FPO AE 60136",66065,2.1,3,1,67,2,False,False,False,NOT_INCLUDED,$2632
23ffe6f8-2e4c-4673-86a8-c88cd017f281,Alameda,"979 Anderson Rest Apt. 560, New Courtneymouth, MI 84479",70478,3.8,3,1,98,2,False,False,True,INCLUDED,$2818
948bcfe6-c048-4ebc-bd2f-cfab37a311e1,Solano,"32322 Kristin Hills, East Christieshire, OK 91744",05817,3.3,2,2,78,1,False,False,True,INCLUDED,$2520
ce985646-70ae-49e2-b683-70b6c972c3ab,Santa Clara,"USNS Robertson, FPO AA 92962",11506,4.8,4,1,83,3,False,False,False,INCLUDED,$3476
43768e8a-becf-40aa-b65b-4223520c2cf0,Alameda,"USS Reyes, FPO AE 57848",32873,2.6,4,3,89,4,False,False,True,NOT_INCLUDED,$2068
4741ef0d-c4ec-4b1e-8fe3-0ff4e3d8f7e6,Marin,"05632 Crawford Green Apt. 640, Lake Marissa, AS 46486",66902,3.2,1,1,98,3,False,True,False,INCLUDED,$3183
a482b061-4dc2-4bca-af77-5890f7b8203a,Solano,"875 Mueller Stream Apt. 824, Jameston, ME 35569",96645,3.5,2,2,99,1,True,False,True,INCLUDED,$2218
3592bcce-7683-4ee0-b028-ee2b314ae809,Santa Clara,"5742 Smith Crescent Apt. 090, Powellshire, SC 16540",25721,3.9,3,3,66,1,False,False,True,NOT_INCLUDED,$2279
a0109ab5-5878-41ad-8749-de80e86d14b1,Solano,"259 Marcus Haven, East Davidberg, MH 43906",31894,2.4,4,2,76,4,False,True,False,NOT_INCLUDED,$3189
9fa30b77-f359-467e-9f6b-8a7fb811e194,Sonoma,"4683 Denise Lodge Suite 311, Justinstad, VA 62078",40252,4.0,2,3,96,3,True,False,False,NOT_INCLUDED,$3952
80d59cf6-c636-4d4d-ad93-d0f78f3d65b9,Napa,"80823 Mitchell Ranch Apt. 827, Lake Michealport, SC 98060",91787,2.2,2,3,75,1,True,True,True,NOT_INCLUDED,$3613
b1372860-6e96-4111-9177-ffe8a54d565c,Solano,"182 Evans Stravenue Suite 899, Josephmouth, OR 89792",69665,2.2,1,3,96,3,True,True,True,INCLUDED,$3007
3172e5b2-b1ab-4f7f-8563-2d00a5ab11dd,Alameda,"0506 Anna Crossing Apt. 594, Port Christopher, VA 04221",91239,3.7,1,3,89,3,False,True,False,INCLUDED,$2388
14b669d3-7021-4e77-afdc-1071abf5002c,Marin,"71173 Juan Gateway, Coxshire, CO 19003",21920,2.4,4,3,69,1,True,False,True,NOT_INCLUDED,$3543
eae9c762-1cd8-406e-b832-ef564498dbb7,Contra Costa,"64743 Ricky Green, Deborahville, VA 76229",81207,2.7,2,2,69,2,True,True,False,INCLUDED,$3805
331e70ea-c091-4742-b746-dd8bb8a03e99,Contra Costa,"86165 Brittany Gateway Apt. 906, North Alanton, GU 35347",16795,4.7,1,3,78,3,False,False,False,NOT_INCLUDED,$2334
0b4c6e6e-dee1-4039-9160-dcf6e136688b,Solano,"4025 Wong Brook, East Crystalside, HI 53193",54796,4.9,2,1,93,1,False,True,True,NOT_INCLUDED,$3404
762f87a8-1b4e-4fcc-90ac-4aae713c7773,Marin,"1931 Duffy Heights Apt. 810, Hectorview, PR 39797",64478,3.6,3,2,98,4,True,True,True,INCLUDED,$3488
55da3d54-d00d-4ae8-b295-2306bf136ae1,San Mateo,"USNS Foster, FPO AA 23061",46577,3.5,4,2,63,4,True,True,True,INCLUDED,$3080
517a4be5-82f5-4d57-ac7f-53ab90edafdb,Contra Costa,"6689 Maria Valley, Josephmouth, NH 67977",17479,4.3,4,2,75,1,False,True,True,NOT_INCLUDED,$3017
4239040c-9f48-4bf2-aa17-e82873d9f607,San Mateo,"3473 Dana Bridge, West Kimberg, NC 90461",66263,2.8,4,2,74,1,True,False,True,INCLUDED,$2384
d3ec1ac5-1e95-4b4c-9dd7-03d177d35e1c,Sonoma,"21218 Sarah Valleys Apt. 607, Stevenberg, MS 57549",04684,3.9,4,1,60,2,False,True,True,INCLUDED,$2233
17a7fc20-68ec-4a3e-9542-79faa263477c,Alameda,"523 Booth Greens Apt. 837, Pricefort, MI 11034",54479,4.4,1,2,66,2,False,False,True,INCLUDED,$3270
b55c7f7a-57a6-404f-af9b-c36101baeb48,Napa,"Unit 2806 Box 8333, DPO AP 59725",57565,4.6,2,3,73,2,False,False,True,INCLUDED,$2704
d910bf43-5844-4ddd-a25c-5bd3c63a6633,Sonoma,"89964 Donna Square Suite 435, East Tracyview, GA 57692",34087,2.8,4,1,94,3,False,False,True,INCLUDED,$3031
02373ba0-85c3-45f3-9e24-f400921882f1,Alameda,"PSC 3599, Box 0020, APO AP 60242",56029,4.1,2,2,63,2,False,False,False,INCLUDED,$3358
cc032fb5-d53e-49a3-ab56-2bdb29ade50a,San Francisco,"8834 Parker Route, Denniston, WY 13105",71589,4.7,1,3,95,4,False,True,False,NOT_INCLUDED,$3880
280019a4-99dc-4f1e-b835-9f83c94ac377,Solano,"68479 Darius Forges Apt. 963, Cynthialand, TN 60289",19589,4.0,4,2,62,3,False,False,True,INCLUDED,$2962
9fee7a2a-bc20-4e92-8275-af0e3b1a7da8,Contra Costa,"71836 Bush Well Suite 398, Martinezfort, WA 61144",07515,3.9,4,1,76,2,True,True,False,NOT_INCLUDED,$3522
84dab182-d19d-4502-b3ec-2799e2d36eab,Marin,"509 Taylor Extension Suite 147, South John, MP 81630",51095,3.6,4,2,66,4,False,True,False,INCLUDED,$2524
34a163b7-df7d-493a-a900-426827fd69f5,San Francisco,"018 Garcia Islands Suite 924, Johnsonton, WI 30148",74058,2.1,2,2,85,1,True,True,False,NOT_INCLUDED,$2719
ccc50cea-f290-4ba6-b34c-8cbf76b7279d,Sonoma,"USNV Day, FPO AA 20723",32337,4.7,1,1,81,3,False,True,False,INCLUDED,$3519
15c053bb-81be-4f79-80c0-e4b1eb6c07d3,Solano,"3630 Jennifer Trace Suite 912, North Anthonyland, CO 61148",27239,3.2,4,1,77,3,True,False,False,NOT_INCLUDED,$3914
6ed7597e-d419-4747-9f30-41a8dc307dfc,Solano,"474 Tina Avenue Apt. 890, Lindsayborough, GU 86866",53787,2.6,3,1,95,1,True,True,True,INCLUDED,$2147
54f74570-0187-48c7-b2dd-a33b9e01a4f1,Marin,"929 Gill Glen, Loganhaven, MS 17567",45567,2.5,4,1,94,1,True,True,True,NOT_INCLUDED,$2248
b04d1f43-3c40-4d7e-b804-3cfc78c641d6,Alameda,"482 Lindsay Drive, East Lisaland, ND 86118",82056,4.3,1,3,84,1,False,True,False,INCLUDED,$2834
